Restaurant_Info_ID,Restaurant_Name,Rating,Review_Count,Price,Restaurant_Address,Restaurant_City,Zip_Code,Latitude,Longitude,Categories,Inspection_Info_ID,Inspection_date,Score,Grade,Population_Density_per_sq_mi,Median_Household_Income,Median_Home_Value,Employment_Rate,Total_Population,Total_Employer_Establishments
4870,Subway,3.0,31,$,5001 Wilshire Blvd,Los Angeles,90036,34.0626267583655,-118.33928363057,"Fast Food, Sandwiches",5908,2025-02-11,99.0,A,16105.0,87868,945000.0,91.39,37596,2408
4872,KFC,1.6,97,$,126 Vermont Ave,Los Angeles,90004,34.072304,-118.291202,"Fast Food, Chicken Wings, Chicken Shop",1889,2024-09-25,97.0,A,19203.0,54947,776300.0,92.61,59621,1252
4873,Winchell's Donuts,2.1,35,$,3610 Venice Blvd,Los Angeles,90019,34.04334,-118.32398,"Donuts, Coffee & Tea, Sandwiches",5706,2025-03-12,99.0,A,16018.0,61616,617300.0,91.78,61061,1220
4873,Winchell's Donuts,2.1,35,$,3610 Venice Blvd,Los Angeles,90019,34.04334,-118.32398,"Donuts, Coffee & Tea, Sandwiches",5913,2025-03-12,99.0,A,16018.0,61616,617300.0,91.78,61061,1220
4875,Dumpling House,4.2,702,$$,3525 W 3rd St,Los Angeles,90020,34.06921,-118.29235,"Korean, Dim Sum, Noodles",4316,2025-02-18,96.0,A,34800.0,51013,511800.0,92.54,38124,922
4877,Moobongri Soondae 무봉리 순대 본점,3.6,128,$$,543 S Western Ave,Los Angeles,90020,34.0641423,-118.3096506,"Korean, Soup",2655,2024-09-18,92.0,A,34800.0,51013,511800.0,92.54,38124,922
4878,Sushi Hon,4.4,367,$$,3929 W Olympic Blvd,Los Angeles,90019,34.053969,-118.320502,Sushi Bars,5103,2025-02-25,90.0,A,16018.0,61616,617300.0,91.78,61061,1220
4879,Olympic Noodle,4.1,447,$$,4008 W Olympic Blvd,Los Angeles,90019,34.0538506,-118.321126,"Korean, Noodles, Soup",2246,2025-03-11,96.0,A,16018.0,61616,617300.0,91.78,61061,1220
4880,Amalia's Restaurant,3.8,263,$$,4210 Beverly Blvd,Los Angeles,90004,34.075934556324405,-118.3008845,"Latin American, Spanish",5707,2024-12-17,94.0,A,19203.0,54947,776300.0,92.61,59621,1252
4881,Tere's Mexican Grill,4.2,664,$$,5870 Melrose Ave,Los Angeles,90038,34.08321,-118.3284836,Mexican,5709,2024-10-16,90.0,A,17711.0,51096,525800.0,92.92,27995,1032
4882,Erin McKenna's Bakery,3.9,946,$$,236 N Larchmont Blvd,Los Angeles,90004,34.0759173,-118.3234951,"Bakeries, Vegan, Gluten-Free",3725,2025-01-02,95.0,A,19203.0,54947,776300.0,92.61,59621,1252
4883,Louise's Trattoria - Larchmont,3.9,451,$$,232 N Larchmont Blvd,Los Angeles,90004,34.07567,-118.32328,"Italian, Caterers, Pizza",3248,2024-10-18,95.0,A,19203.0,54947,776300.0,92.61,59621,1252
4884,Numero Uno Pizza,4.1,347,$$,5044 Wilshire Blvd,Los Angeles,90036,34.0618640680724,-118.339277663405,"Pizza, Italian",116,2024-11-08,95.0,A,16105.0,87868,945000.0,91.39,37596,2408
4886,Lasung Tofu & Pot Rice,4.1,57,$$,3060 W Olympic Blvd,Los Angeles,90006,34.052138,-118.302647,Korean,3051,2025-02-26,91.0,B,30113.0,41068,392100.0,93.83,57136,1206
4889,Los Molcajetes,3.6,241,$$,269 S Mariposa Ave,Los Angeles,90004,34.06927791046984,-118.2994807,"Salvadoran, Seafood",3749,2024-12-05,95.0,B,19203.0,54947,776300.0,92.61,59621,1252
4890,La Piramide Salvadorena Restaurant,4.2,17,$$,4021 Beverly Blvd,Los Angeles,90004,34.0764349,-118.2967147,Salvadoran,1442,2024-09-23,99.0,A,19203.0,54947,776300.0,92.61,59621,1252
4891,Oakberry Acai,3.6,18,$$,122 N Larchmont Blvd,Los Angeles,90004,34.073728358900865,-118.3233721,"Acai Bowls, Juice Bars & Smoothies, Vegan",5714,2024-08-20,97.0,A,19203.0,54947,776300.0,92.61,59621,1252
4892,Corredor Oaxaqueño Restaurante,5.0,2,$$,4483 W Pico Blvd,Los Angeles,90019,34.04875850671981,-118.33295258644876,"Mexican, Breakfast & Brunch, Salvadoran",5717,2024-09-06,95.0,A,16018.0,61616,617300.0,91.78,61061,1220
4893,El Nuevo Santaneco,3.2,13,$$,3068 W Pico Blvd,Los Angeles,90006,34.04691,-118.3082,Salvadoran,2482,2025-02-18,97.0,A,30113.0,41068,392100.0,93.83,57136,1206
4894,Casa Tlayuda,5.0,1,$$,752 S Vermont Ave,Los Angeles,90005,34.05842,-118.29146,"Mexican, Buffets",5624,2024-08-20,97.0,A,32197.0,44913,633600.0,95.51,36910,774
4894,Casa Tlayuda,5.0,1,$$,752 S Vermont Ave,Los Angeles,90005,34.05842,-118.29146,"Mexican, Buffets",5719,2024-08-20,97.0,A,32197.0,44913,633600.0,95.51,36910,774
4895,Subway,2.5,44,$,198 S Vermont Ave,Los Angeles,90004,34.07050458721935,-118.2912146,"Fast Food, Sandwiches",5725,2024-11-22,93.0,A,19203.0,54947,776300.0,92.61,59621,1252
4895,Subway,2.5,44,$,198 S Vermont Ave,Los Angeles,90004,34.07050458721935,-118.2912146,"Fast Food, Sandwiches",5751,2024-11-22,93.0,A,19203.0,54947,776300.0,92.61,59621,1252
4904,Pho La Vache,4.7,95,$$,125 N Larchmont Blvd,Los Angeles,90004,34.0738364,-118.3239695,Vietnamese,5728,2024-11-05,91.0,A,19203.0,54947,776300.0,92.61,59621,1252
4905,L.A. Pupusa House,4.7,41,$$,4814 Melrose Ave,Los Angeles,90029,34.083381,-118.305117,Salvadoran,6028,2024-10-01,96.0,A,25212.0,50822,511100.0,89.92,35037,628
4905,L.A. Pupusa House,4.7,41,$$,4814 Melrose Ave,Los Angeles,90029,34.083381,-118.305117,Salvadoran,6305,2024-10-01,96.0,A,25212.0,50822,511100.0,89.92,35037,628
4908,Butnal,4.6,63,$$,954 S Norton Ave,Los Angeles,90019,34.054003,-118.320326,Korean,5453,2025-03-18,91.0,A,16018.0,61616,617300.0,91.78,61061,1220
4909,El Rinconcito,4.6,48,$$,4165 Beverly Blvd,Los Angeles,90004,34.07668,-118.30006,"Breakfast & Brunch, Tacos",2359,2025-03-11,97.0,A,19203.0,54947,776300.0,92.61,59621,1252
4910,The corner slice,4.6,75,$$,1275 S Bronson Ave,Los Angeles,90019,34.047901,-118.3254279,"Pizza, Italian",6030,2025-02-12,94.0,A,16018.0,61616,617300.0,91.78,61061,1220
4916,Thai Original BBQ & Restaurant,3.5,748,$$,4055 W 3rd St,Los Angeles,90020,34.0691449,-118.30207,"Thai, Barbeque, Soup",2369,2025-01-02,85.0,B,34800.0,51013,511800.0,92.54,38124,922
4918,Kiku Sushi,4.0,542,$$,246 N Larchmont Blvd,Los Angeles,90004,34.0753143697871,-118.323578542976,"Sushi Bars, Japanese, Korean",6033,2024-10-29,92.0,A,19203.0,54947,776300.0,92.61,59621,1252
4918,Kiku Sushi,4.0,542,$$,246 N Larchmont Blvd,Los Angeles,90004,34.0753143697871,-118.323578542976,"Sushi Bars, Japanese, Korean",6160,2024-10-29,92.0,A,19203.0,54947,776300.0,92.61,59621,1252
4919,Sushi Eyaki,3.7,528,$$,5040 Wilshire Blvd,Los Angeles,90036,34.061833863094,-118.339129174685,Sushi Bars,4251,2024-11-13,97.0,A,16105.0,87868,945000.0,91.39,37596,2408
4926,Gangnam Pocha,0.0,0,$$,528 S Western Ave,Los Angeles,90020,34.064514,-118.308905,Korean,4709,2025-03-06,95.0,A,34800.0,51013,511800.0,92.54,38124,922
4940,Twozone Chicken,3.7,104,$$,450 S Western Ave,Los Angeles,90020,34.06577,-118.30847,"Chicken Wings, Chicken Shop",4703,2025-01-24,94.0,A,34800.0,51013,511800.0,92.54,38124,922
4946,Kang Nam Restaurant,3.6,179,$$,4103 W Olympic Blvd,Los Angeles,90019,34.0545120239258,-118.321998596191,"Korean, Sushi Bars, Barbeque",5803,2025-04-07,93.0,A,16018.0,61616,617300.0,91.78,61061,1220
4949,Baja California Tacos,3.8,83,$$,223 S Vermont Ave,Los Angeles,90004,34.069769,-118.292177,Tacos,6053,2024-10-16,93.0,A,19203.0,54947,776300.0,92.61,59621,1252
4950,Sweetfin,3.5,242,$$,135 N Larchmont Blvd,Los Angeles,90004,34.074049,-118.324005,"Poke, Japanese, Gluten-Free",3369,2024-10-10,90.0,A,19203.0,54947,776300.0,92.61,59621,1252
4952,Little China,4.3,56,$$,3636 W Olympic Blvd,Los Angeles,90019,34.052698,-118.3183179,Chinese,3804,2025-03-06,80.0,B,16018.0,61616,617300.0,91.78,61061,1220
4954,Otomisan Restaurant,4.5,582,$$,2506 E 1st St,Los Angeles,90033,34.0429266,-118.2086355767212,"Japanese, Sushi Bars",6060,2024-09-13,94.0,A,14066.0,49734,291100.0,91.65,47495,559
4955,Kombu Sushi,4.7,435,$$,300 S Santa Fe Ave,Los Angeles,90013,34.044805858740695,-118.23241452146718,"Sushi Bars, Japanese, Tapas/Small Plates",6061,2024-10-21,95.0,A,22103.0,22291,312200.0,87.01,13413,1503
4955,Kombu Sushi,4.7,435,$$,300 S Santa Fe Ave,Los Angeles,90013,34.044805858740695,-118.23241452146718,"Sushi Bars, Japanese, Tapas/Small Plates",6172,2024-10-21,95.0,A,22103.0,22291,312200.0,87.01,13413,1503
4958,Chinchikurin,4.2,1127,$$,350 E 1st St,Los Angeles,90012,34.04943145140797,-118.239776503553,Japanese,6063,2024-10-09,91.0,A,9305.0,53278,394500.0,90.79,39709,1378
4960,Marugame Udon-Los Angeles,4.3,445,$$,700 S Flower St,Los Angeles,90017,34.0483966730337,-118.25858827976226,"Japanese, Noodles, Asian Fusion",6070,2024-10-15,95.0,A,38607.0,44607,417600.0,94.03,28433,1989
4960,Marugame Udon-Los Angeles,4.3,445,$$,700 S Flower St,Los Angeles,90017,34.0483966730337,-118.25858827976226,"Japanese, Noodles, Asian Fusion",6208,2024-10-15,95.0,A,38607.0,44607,417600.0,94.03,28433,1989
4961,Arts District Brewing Company,4.0,1373,$$,828 Traction Ave,Los Angeles,90013,34.044730178634886,-118.23527172349009,"American, Cocktail Bars, Brewpubs",6072,2025-03-12,94.0,A,22103.0,22291,312200.0,87.01,13413,1503
4964,Garcons de Cafe,4.7,166,$$,541 S Spring St,Los Angeles,90013,34.04655,-118.25065,"Wine Bars, French, Breakfast & Brunch",6079,2025-01-03,99.0,B,22103.0,22291,312200.0,87.01,13413,1503
4965,Braazo Pizza,4.4,1036,$$,100 1/2 W 7th St,Los Angeles,90014,34.04396,-118.2517,"Pizza, Salad, Beer Bar",4038,2025-01-28,95.0,A,30910.0,31332,345200.0,90.33,8547,1856
4966,Propaganda Wine Bar,4.7,215,$$,950 E 3rd St,Los Angeles,90013,34.04580780000001,-118.23407108220891,"Wine Bars, Italian, Pizza",5391,2024-08-13,95.0,B,22103.0,22291,312200.0,87.01,13413,1503
4967,Little Tokyo Taiyaki,4.8,365,$,333 Alameda St,Los Angeles,90013,34.04491117240062,-118.2389129274596,"Waffles, Food Trucks, Pancakes",6083,2024-09-13,97.0,A,22103.0,22291,312200.0,87.01,13413,1503
4968,Kura Revolving Sushi Bar,3.8,1969,$$,333 E 2nd St,Los Angeles,90012,34.0487781,-118.2406613,"Sushi Bars, Conveyor Belt Sushi",2160,2024-11-08,96.0,A,9305.0,53278,394500.0,90.79,39709,1378
4971,Tocaya Organica - DTLA,3.8,450,$$,801 S Olive St,Los Angeles,90014,34.04511,-118.25734,"Mexican, Gluten-Free",1404,2025-01-06,93.0,B,30910.0,31332,345200.0,90.33,8547,1856
4973,Pez Cantina,3.8,1289,$$,401 S Grand Ave,Los Angeles,90071,34.05148699712437,-118.25329584739484,"Seafood, Mexican, Bars",245,2024-10-29,93.0,A,6729.0,-666666666,524927.9921444091,100.0,28,1166
4974,El Huarachito,4.4,810,$$,3010 N Broadway,Los Angeles,90031,34.07336,-118.2098,Mexican,3622,2024-06-03,97.0,A,10668.0,53319,340500.0,91.37,38533,530
4976,Somisomi,4.3,547,$,332 E 2nd St,Los Angeles,90012,34.048504,-118.240734,"Ice Cream & Frozen Yogurt, Desserts, Korean",901,2024-08-27,94.0,A,9305.0,53278,394500.0,90.79,39709,1378
4977,Street Tacos and Grill,4.7,260,$,1843 1/2 E 1st,Los Angeles,90033,34.047026603305,-118.218283063198,"Mexican, Salad",2573,2024-06-28,97.0,A,14066.0,49734,291100.0,91.65,47495,559
4979,Yeya's Restaurant,4.5,130,$,1816 E 1st St,Los Angeles,90033,34.0470844105938,-118.219201475054,Mexican,6086,2024-06-10,95.0,A,14066.0,49734,291100.0,91.65,47495,559
4980,La Chispa De Oro,4.2,137,$,2217 E Cesar E Chavez Ave,Los Angeles,90033,34.0476908,-118.2094136,Mexican,6090,2024-09-18,84.0,B,14066.0,49734,291100.0,91.65,47495,559
4981,Tacos 1986,3.7,754,$,609 S Spring St,Los Angeles,90014,34.0458186,-118.2514334,Tacos,6094,2024-08-28,96.0,A,30910.0,31332,345200.0,90.33,8547,1856
4982,El Tapatio,4.6,63,$,2049 E Cesar E Chavez Ave,Los Angeles,90033,34.0486869812012,-118.21167755127,Mexican,6002,2024-06-18,94.0,A,14066.0,49734,291100.0,91.65,47495,559
4984,Thai Deli,4.3,573,$,1835 E Cesar E Chavez Ave,Los Angeles,90033,34.050501,-118.215097,"Delis, Thai, Barbeque",1598,2024-06-17,95.0,A,14066.0,49734,291100.0,91.65,47495,559
4985,Ana Maria,4.0,288,$,317 S Broadway,Los Angeles,90013,34.051052,-118.2493274,Mexican,6098,2024-08-09,93.0,A,22103.0,22291,312200.0,87.01,13413,1503
4986,El Sarape,4.5,99,$,2522 1st St,Los Angeles,90033,34.04255,-118.20806,"Mexican, Seafood",5785,2024-06-07,95.0,A,14066.0,49734,291100.0,91.65,47495,559
4987,Smile Hotdog,4.3,178,$,333 S Alameda St,Los Angeles,90013,34.04448,-118.23824,"Hot Dogs, Korean, Fast Food",3478,2024-10-04,96.0,A,22103.0,22291,312200.0,87.01,13413,1503
4990,Velarde's Fruits,4.8,79,$,2201 E Cesar E Chavez Ave,Los Angeles,90033,34.048068,-118.209848,"Juice Bars & Smoothies, Fruits & Veggies, Mexican",6102,2024-08-08,94.0,A,14066.0,49734,291100.0,91.65,47495,559
4993,Prime Pizza,3.9,508,$,141 S Central Ave,Los Angeles,90012,34.04825,-118.239584,"Pizza, Chicken Wings, Italian",6104,2024-10-23,94.0,A,9305.0,53278,394500.0,90.79,39709,1378
4998,Catch 21,3.8,203,$,441 S Central Ave,Los Angeles,90013,34.04219,-118.24011,Seafood,1247,2024-06-20,67.0,F,22103.0,22291,312200.0,87.01,13413,1503
4999,Little Tokyo Sushi,4.3,71,$,333 S Alameda St,Los Angeles,90013,34.04532786301796,-118.23855070360032,Japanese,5584,2024-09-13,97.0,A,22103.0,22291,312200.0,87.01,13413,1503
5002,Mi Jacalito,4.6,45,$,2319 E Cesar E Chavez Ave,Los Angeles,90033,34.047102,-118.2081121,"Seafood, Mexican",3852,2024-08-29,91.0,A,14066.0,49734,291100.0,91.65,47495,559
5003,Las Brisas,3.8,248,$,1829 E Cesar Chavez Ave,Los Angeles,90033,34.05063,-118.21539,"Mexican, Seafood",4393,2024-06-15,96.0,A,14066.0,49734,291100.0,91.65,47495,559
5009,King Taco,3.2,594,$,645 E Washington Blvd,Los Angeles,90015,34.028061428826646,-118.25746881528228,Mexican,2328,2024-10-11,99.0,A,16137.0,53062,429100.0,93.7,24228,2667
5012,Sarita's Pupuseria,3.6,947,$,317 S Broadway,Los Angeles,90013,34.0506753255553,-118.248655145963,"Salvadoran, Food Court, Spanish",5685,2024-12-10,95.0,A,22103.0,22291,312200.0,87.01,13413,1503
5012,Sarita's Pupuseria,3.6,947,$,317 S Broadway,Los Angeles,90013,34.0506753255553,-118.248655145963,"Salvadoran, Food Court, Spanish",5859,2024-12-10,95.0,A,22103.0,22291,312200.0,87.01,13413,1503
5017,Mitsuru Sushi & Grill,3.7,227,$,316 E 1st St,Los Angeles,90012,34.050077,-118.24069,"Japanese, Sushi Bars, Comfort Food",3199,2024-08-20,96.0,A,9305.0,53278,394500.0,90.79,39709,1378
5018,Tam's Burgers,3.2,46,$,2801 Central Ave,Los Angeles,90011,34.0165377640424,-118.25605094979,Burgers,3024,2024-06-06,90.0,A,23854.0,47126,269300.0,90.09,109511,812
5019,Roast To Go,3.6,205,$,317 S Broadway,Los Angeles,90013,34.0505289,-118.2486189,Mexican,6119,2025-01-03,92.0,A,22103.0,22291,312200.0,87.01,13413,1503
5022,The Alley Dog,3.1,143,$,317 E 12th St,Los Angeles,90015,34.0359763,-118.2567079,"Mexican, Hot Dogs, Burgers",5176,2025-01-15,100.0,A,16137.0,53062,429100.0,93.7,24228,2667
5023,Joe's Pizza Downtown ,3.3,526,$,613 S Spring St,Los Angeles,90014,34.04574,-118.25155,"Pizza, Italian",1025,2024-08-28,96.0,A,30910.0,31332,345200.0,90.33,8547,1856
5024,Two Hands Corn Dogs,4.2,73,$,118 Japanese Village Plaza Mall,Los Angeles,90012,34.048931,-118.239907,"Hot Dogs, Korean",5077,2024-10-18,95.0,A,9305.0,53278,394500.0,90.79,39709,1378
5033,Arda's Greek Cafe,3.6,219,$,418 W 6th St,Los Angeles,90014,34.04746,-118.25385,"Sandwiches, Breakfast & Brunch, Greek",4047,2025-03-25,95.0,A,30910.0,31332,345200.0,90.33,8547,1856
5036,Shabu Shabu House,4.1,1518,$$,127 Japanese Village Plaza Mall,Los Angeles,90012,34.04899,-118.24037,"Japanese, Hot Pot",5760,2024-08-13,96.0,A,9305.0,53278,394500.0,90.79,39709,1378
5037,Uncle John’s Cafe,4.1,969,$$,421 W 8th St,Los Angeles,90014,34.0450554,-118.2563626,"American, Chinese, Vietnamese",6125,2025-01-06,93.0,A,30910.0,31332,345200.0,90.33,8547,1856
5038,Pattern Bar,3.9,483,$$,100 W 9th St,Los Angeles,90015,34.0416202728339,-118.255163270714,"Cocktail Bars, Tacos, Breakfast & Brunch",1326,2024-11-22,96.0,A,16137.0,53062,429100.0,93.7,24228,2667
5040,Lucky Bird,3.8,411,$$,317 S Broadway,Los Angeles,90013,34.05082,-118.2487,"American, Chicken Shop, New American",5836,2025-02-24,98.0,A,22103.0,22291,312200.0,87.01,13413,1503
5042,Hana Ichimonme,4.0,523,$$,333 S Alameda St,Los Angeles,90013,34.0445036,-118.238492,"Ramen, Noodles, Shaved Ice",6127,2024-09-20,96.0,A,22103.0,22291,312200.0,87.01,13413,1503
5043,George's Burger Stand,4.3,267,$$,2311 E Cesar E Chavez Ave,Los Angeles,90033,34.04719707678954,-118.2083839482984,"Burgers, Hot Dogs, Sandwiches",4986,2025-02-28,95.0,A,14066.0,49734,291100.0,91.65,47495,559
5044,White Elephant,4.4,248,$$,541 S Spring St,Los Angeles,90013,34.046655,-118.25103,Thai,6130,2025-01-29,96.0,B,22103.0,22291,312200.0,87.01,13413,1503
5045,Korea BBQ House,3.9,327,$$,123 S Onizuka St,Los Angeles,90012,34.04982,-118.242202002803,"Korean, Barbeque, Beer Bar",3992,2024-11-22,95.0,A,9305.0,53278,394500.0,90.79,39709,1378
5047,Sticky Rice,3.8,1198,$$,317 S Broadway,Los Angeles,90013,34.05074,-118.248797,Thai,2860,2024-10-17,98.0,A,22103.0,22291,312200.0,87.01,13413,1503
5048,Calif Chicken Cafe,4.4,397,$$,809 S Hill St,Los Angeles,90014,34.044336,-118.256204,"Salad, Wraps, American",6133,2024-09-23,93.0,A,30910.0,31332,345200.0,90.33,8547,1856
5048,Calif Chicken Cafe,4.4,397,$$,809 S Hill St,Los Angeles,90014,34.044336,-118.256204,"Salad, Wraps, American",6559,2024-09-23,93.0,A,30910.0,31332,345200.0,90.33,8547,1856
5050,Sushi Go 55,4.0,1177,$$,333 S Alameda St,Los Angeles,90013,34.045284233120306,-118.23847037848552,"Sushi Bars, Japanese",4760,2024-09-13,94.0,A,22103.0,22291,312200.0,87.01,13413,1503
5050,Sushi Go 55,4.0,1177,$$,333 S Alameda St,Los Angeles,90013,34.045284233120306,-118.23847037848552,"Sushi Bars, Japanese",4876,2024-09-13,94.0,A,22103.0,22291,312200.0,87.01,13413,1503
5052,Z Falafel,4.4,237,$$,725 S Hill St,Los Angeles,90014,34.045378576965405,-118.25528139270786,"Falafel, Middle Eastern, Tapas/Small Plates",6135,2024-08-20,90.0,A,30910.0,31332,345200.0,90.33,8547,1856
5053,Torigoya,3.9,294,$$,123 Astronaut E S Onizuka St,Los Angeles,90012,34.0501009,-118.2421794,"Japanese, Barbeque, Chicken Shop",2732,2024-08-30,97.0,A,9305.0,53278,394500.0,90.79,39709,1378
5054,Millet Crepe,4.3,371,$$,330 E 2nd St,Los Angeles,90012,34.048481448293906,-118.2411433372772,Creperies,4156,2024-11-15,96.0,A,9305.0,53278,394500.0,90.79,39709,1378
5056,Abeautifullife Jamaican Kitchen,3.6,368,$$$,243 San Pedro St,Los Angeles,90012,34.048338,-118.242451,"Caribbean, Breakfast & Brunch, Bars",6138,2025-03-08,93.0,A,9305.0,53278,394500.0,90.79,39709,1378
5059,Sandcouch Cafe,4.8,23,$$,555 W 7th St,Los Angeles,90014,34.04734755843211,-118.25632619477985,"Coffee & Tea, Breakfast & Brunch, Sandwiches",6142,2025-02-24,97.0,A,30910.0,31332,345200.0,90.33,8547,1856
5059,Sandcouch Cafe,4.8,23,$$,555 W 7th St,Los Angeles,90014,34.04734755843211,-118.25632619477985,"Coffee & Tea, Breakfast & Brunch, Sandwiches",6243,2025-02-24,97.0,A,30910.0,31332,345200.0,90.33,8547,1856
5060,Jose Chiquito,4.1,189,$$,317 S Broadway,Los Angeles,90013,34.051052,-118.2493274,"Mexican, Breakfast & Brunch, Sandwiches",6143,2024-12-10,93.0,A,22103.0,22291,312200.0,87.01,13413,1503
5063,Juice Crafters,4.1,311,$$,702 S Spring St,Los Angeles,90014,34.0444965,-118.2524932,"Juice Bars & Smoothies, Breakfast & Brunch, Vegan",5014,2025-03-03,96.0,A,30910.0,31332,345200.0,90.33,8547,1856
5065,DTLA Bodega,3.8,128,$$,650 S Spring St,Los Angeles,90014,34.044614,-118.251801,"Delis, Convenience Stores, Sandwiches",3781,2024-08-02,97.0,A,30910.0,31332,345200.0,90.33,8547,1856
5066,Lupita's Restaurant,4.4,43,$$,2214 E 1st St,Los Angeles,90033,34.0442123413086,-118.211822509766,Mexican,6148,2024-05-15,93.0,A,14066.0,49734,291100.0,91.65,47495,559
5067,Checkers Downtown,3.4,130,$$,535 S Grand Ave,Los Angeles,90071,34.049392,-118.2548728,"Bars, American, Salad",4163,2025-02-08,80.0,A,6729.0,-666666666,524927.9921444091,100.0,28,1166
5067,Checkers Downtown,3.4,130,$$,535 S Grand Ave,Los Angeles,90071,34.049392,-118.2548728,"Bars, American, Salad",4953,2025-02-08,80.0,A,6729.0,-666666666,524927.9921444091,100.0,28,1166
5070,Y Porque No,4.3,28,$$,2310 Whittier Blvd,Los Angeles,90023,34.03457,-118.21657,Mexican,6152,2024-05-16,96.0,A,10640.0,48293,287500.0,91.34,45732,910
5071,CALAMAKI,5.0,9,$$,672 S Santa Fe Ave,Los Angeles,90021,34.0358081,-118.2299336,"Food Stands, Food Delivery Services, Caterers",6047,2025-03-07,80.0,B,2626.0,25364,444000.0,88.99,2724,2056
5071,CALAMAKI,5.0,9,$$,672 S Santa Fe Ave,Los Angeles,90021,34.0358081,-118.2299336,"Food Stands, Food Delivery Services, Caterers",6156,2025-03-07,80.0,B,2626.0,25364,444000.0,88.99,2724,2056
5072,La Parrilla,3.0,481,$$,2126 Cesar E Chavez Ave,Los Angeles,90033,34.047884,-118.210725,"Mexican, Seafood",3682,2024-07-02,91.0,A,14066.0,49734,291100.0,91.65,47495,559
5073,Hank’s Organic,3.5,59,$$,661 Imperial St,Los Angeles,90021,34.03612,-118.23158,"Health Markets, Delis, Organic Stores",6157,2024-10-21,97.0,A,2626.0,25364,444000.0,88.99,2724,2056
5075,Porky's Carnitas,3.5,43,$$,1720 S Soto St,Los Angeles,90023,34.017568,-118.2198274,Mexican,6159,2024-06-26,96.0,A,10640.0,48293,287500.0,91.34,45732,910
5076,El Borrego De Oro,3.3,49,$$,2808 E Washington Blvd,Los Angeles,90023,34.0171451,-118.2197601,"Mexican, Juice Bars & Smoothies, Breakfast & Brunch",3240,2025-02-19,94.0,A,10640.0,48293,287500.0,91.34,45732,910
5078,Restaurant Petra Grill,4.3,12,$$,657 Flower St,Los Angeles,90017,34.04909,-118.25868,Pop-Up Restaurants,2797,2025-02-19,90.0,A,38607.0,44607,417600.0,94.03,28433,1989
5083,Jim's Burgers,2.8,213,$,1901 E 1st St,Los Angeles,90033,34.04671834603399,-118.21710264082064,Burgers,6166,2024-09-04,94.0,A,14066.0,49734,291100.0,91.65,47495,559
5084,Los Alcatraces Restaurant,3.9,39,$,3773 S Western Ave,Los Angeles,90018,34.018122330308,-118.308972045779,Mexican,3419,2024-11-14,96.0,A,16722.0,55275,345800.0,92.12,51388,441
5090,Bar Asobu,5.0,19,$$,351 E 2nd St,Los Angeles,90012,34.04853375186045,-118.2403148,"Izakaya, Cocktail Bars",3572,2025-01-30,97.0,A,9305.0,53278,394500.0,90.79,39709,1378
5107,Lily's Market and Deli,4.8,13,$$,1814 E 4th St,Los Angeles,90033,34.0427899,-118.21892,"Sandwiches, Salad, Delis",6180,2024-11-23,98.0,A,14066.0,49734,291100.0,91.65,47495,559
5109,Croft Alley,4.8,12,$$,707 Wilshire Blvd,Los Angeles,90017,34.049226,-118.25699,"Salad, Breakfast & Brunch, Sandwiches",1403,2025-01-27,90.0,A,38607.0,44607,417600.0,94.03,28433,1989
5110,Glory Burger,4.8,6,$$,840 S Spring St,Los Angeles,90014,34.042355,-118.254152,"Burgers, Cocktail Bars, Sandwiches",1188,2025-04-01,92.0,A,30910.0,31332,345200.0,90.33,8547,1856
5112,Flamebachi,4.8,5,$$,225 W 7th St,Los Angeles,90014,34.04514,-118.25295,"Seafood, Steakhouses, Food Trucks",6181,2025-01-28,95.0,A,30910.0,31332,345200.0,90.33,8547,1856
5114,REDWHITE BONELESS RAMEN,4.8,14,$$,630 W 6th St,Los Angeles,90017,34.049022,-118.256216,"Ramen, Sushi Bars, Noodles",6184,2025-03-25,93.0,A,38607.0,44607,417600.0,94.03,28433,1989
5124,Mr Ramen,3.5,1205,$$,341 1/2 E 1st St,Los Angeles,90012,34.04974891899892,-118.2396994,Ramen,2592,2024-08-22,95.0,A,9305.0,53278,394500.0,90.79,39709,1378
5125,Casey's Irish Pub,3.9,1147,$$,613 S Grand Ave,Los Angeles,90017,34.0484473854303,-118.255628272891,"Pubs, Irish, Sports Bars",6195,2024-11-22,90.0,A,38607.0,44607,417600.0,94.03,28433,1989
5125,Casey's Irish Pub,3.9,1147,$$,613 S Grand Ave,Los Angeles,90017,34.0484473854303,-118.255628272891,"Pubs, Irish, Sports Bars",6508,2024-11-22,90.0,A,38607.0,44607,417600.0,94.03,28433,1989
5126,Engine Co No 28,3.3,931,$$,644 S Figueroa St,Los Angeles,90017,34.049753,-118.259359,"American, Wine Bars",4883,2024-08-27,93.0,A,38607.0,44607,417600.0,94.03,28433,1989
5127,Zencu Sushi & Grill,3.3,770,$$,319 E 2nd St,Los Angeles,90012,34.04945,-118.24062,"Sushi Bars, Japanese, Noodles",2622,2024-08-16,90.0,A,9305.0,53278,394500.0,90.79,39709,1378
5130,Chuy’s Tacos Dorados,4.1,641,$$,300 S Santa Fe Ave,Los Angeles,90012,34.04581920423436,-118.23246219008848,Tacos,3402,2025-02-17,90.0,A,9305.0,53278,394500.0,90.79,39709,1378
